start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,rat_present,vigilance_time,season_label,time,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,rat_activity_index,bat_landing_to_food_winsor,y_log,ratact_x_ratpresent,season_num,food_x_season
2018-02-11 01:54:00,0.04438061,rat,2018-02-11 01:52:00,2018-02-11 01:58:00,-0.738565488308976,1,0,2,2018-02-10 17:22:00,1.2485753089875467,0,1,0.04438061,winter,2018-02-19 01:59:00,-0.36213786727093883,-1.8686860029944603,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,0.04438061,0.043423991986846176,-0.3354160802832823,0,-1.8238777742797103
2018-02-11 01:55:00,3.0,rat,2018-02-11 01:52:00,2018-02-11 01:58:00,-0.6264588143498319,1,0,2,2018-02-10 17:22:00,1.251683711175853,0,1,3.0,winter,2018-02-19 01:59:00,-0.36213786727093883,-1.8686860029944603,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,3.0,1.3862943611198906,-0.3354160802832823,0,-1.8238777742797103
2018-02-08 01:52:00,1.0,fast,2018-02-08 01:52:00,2018-02-08 01:52:00,-1.166231688967933,0,1,2,2018-02-07 17:19:00,1.252834971337697,0,1,1.0,winter,2018-02-19 01:59:00,-0.36213786727093883,-1.8686860029944603,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,1.0,0.6931471805599453,-0.3354160802832823,0,-1.8238777742797103
2018-04-28 03:51:00,3.0,fast,2018-04-28 03:48:00,2018-04-28 04:09:00,-0.46037485292887764,0,1,4,2018-04-27 19:18:00,1.252834971337697,1,1,3.0,spring,2018-04-19 03:42:00,-0.9025570279956282,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,3.0,1.3862943611198906,-0.3354160802832823,1,-0.09408953704919186
2018-02-11 01:56:00,1.0,fast,2018-02-11 01:52:00,2018-02-11 01:58:00,-0.16972792044220783,0,1,2,2018-02-10 17:22:00,1.2643475721272275,0,1,1.0,winter,2018-02-19 01:59:00,-0.36213786727093883,-1.8686860029944603,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,1.0,0.6931471805599453,-0.3354160802832823,0,-1.8238777742797103
2018-04-30 03:53:00,7.0,bat_and_pick,2018-04-30 03:43:00,2018-04-30 04:42:00,1.3374840294529513,1,1,4,2018-04-29 19:19:00,1.264462698226303,1,1,7.0,spring,2018-04-19 03:42:00,-0.9025570279956282,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,7.0,2.0794415416798357,-0.3354160802832823,1,-0.09408953704919186
2018-02-11 01:57:00,6.0,fast,2018-02-11 01:52:00,2018-02-11 01:58:00,-0.05762124648306377,0,1,2,2018-02-10 17:22:00,1.2674559743155338,0,1,6.0,winter,2018-02-19 01:59:00,-0.36213786727093883,-1.8686860029944603,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,6.0,1.9459101490553132,-0.3354160802832823,0,-1.8238777742797103
2018-02-11 01:57:00,24.0,rat,2018-02-11 01:52:00,2018-02-11 01:58:00,0.012964437120841759,1,0,2,2018-02-10 17:22:00,1.2694131163419962,0,1,24.0,winter,2018-02-19 01:59:00,-0.36213786727093883,-1.8686860029944603,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,24.0,3.2188758248682006,-0.3354160802832823,0,-1.8238777742797103
2018-04-30 03:54:00,6.0,pick,2018-04-30 03:43:00,2018-04-30 04:42:00,1.5367847831580963,0,1,4,2018-04-29 19:19:00,1.2699887464229185,1,1,6.0,spring,2018-04-19 03:42:00,-0.9025570279956282,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,6.0,1.9459101490553132,-0.3354160802832823,1,-0.09408953704919186
2018-05-01 03:56:00,7.0,rat,2018-05-01 03:52:00,2018-05-01 03:59:00,-0.10744643490935002,1,0,5,2018-04-30 19:20:00,1.2751694167367618,1,1,7.0,spring,2018-05-09 03:56:00,-0.9797597652420125,-3.125476743151278,-0.28392224450309755,1.2644656747061422,-0.2171947274864247,7.0,2.0794415416798357,-0.2171947274864247,1,-1.8238777742797103
2018-05-01 03:57:00,4.0,fast,2018-05-01 03:52:00,2018-05-01 03:59:00,0.05033332844055645,0,1,5,2018-04-30 19:20:00,1.2795442051859869,1,1,4.0,spring,2018-05-09 03:56:00,-0.9797597652420125,-3.125476743151278,-0.28392224450309755,1.2644656747061422,-0.2171947274864247,4.0,1.6094379124341003,-0.2171947274864247,1,-1.8238777742797103
2018-02-20 02:12:00,3.0,bat,2018-02-20 02:10:00,2018-02-20 02:13:00,-0.6928923989182135,1,0,2,2018-02-19 17:30:00,1.3184567955893514,0,1,3.0,winter,2018-02-19 01:59:00,-0.36213786727093883,-1.8686860029944603,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,3.0,1.3862943611198906,-0.3354160802832823,0,-1.8238777742797103
2018-04-24 03:57:00,27.0,other directions,2018-04-24 03:51:00,2018-04-24 03:57:00,0.4406306377797988,1,0,4,2018-04-23 19:15:00,1.3190324252558192,1,1,27.0,spring,2018-04-19 03:42:00,-0.9025570279956282,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,27.0,3.332204510175204,-0.3354160802832823,1,-0.09408953704919186
2018-04-27 04:01:00,3.0,pick,2018-04-27 03:59:00,2018-04-27 04:01:00,-0.734413389273452,0,1,4,2018-04-26 19:17:00,1.328012253937966,1,1,3.0,spring,2018-04-19 03:42:00,-0.9025570279956282,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,3.0,1.3862943611198906,-0.3354160802832823,1,-0.09408953704919186
2018-04-20 03:57:00,3.0,fast,2018-04-20 03:51:00,2018-04-20 04:01:00,0.19565679468389136,0,1,4,2018-04-19 19:12:00,1.3363013264401156,1,1,3.0,spring,2018-04-20 04:12:00,-1.4429761887203176,0.6256882820082298,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,3.0,1.3862943611198906,-0.3354160802832823,1,0.7708045815660673
2018-02-08 02:06:00,6.0,rat,2018-02-08 02:05:00,2018-02-08 02:09:00,-0.8672805584102153,1,0,2,2018-02-07 17:19:00,1.3532248493271868,0,1,6.0,winter,2018-02-17 02:27:00,-0.43934060451732304,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,6.0,1.9459101490553132,-0.3354160802832823,0,-1.8238777742797103
2018-02-08 02:06:00,1.0,rat,2018-02-08 02:05:00,2018-02-08 02:09:00,-0.8423679641970723,1,0,2,2018-02-07 17:19:00,1.353915605507184,0,1,1.0,winter,2018-02-17 02:27:00,-0.43934060451732304,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,1.0,0.6931471805599453,-0.3354160802832823,0,-1.8238777742797103
2018-04-20 03:59:00,0.068554286,fast,2018-04-20 03:51:00,2018-04-20 04:01:00,0.8475363432611365,0,1,4,2018-04-19 19:12:00,1.3543761094890308,1,1,0.068554286,spring,2018-04-20 04:12:00,-1.4429761887203176,0.6256882820082298,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,0.068554286,0.06630660028902109,-0.3354160802832823,1,0.7708045815660673
2018-02-08 02:07:00,7.0,rat,2018-02-08 02:05:00,2018-02-08 02:09:00,-0.763478082522119,1,0,2,2018-02-07 17:19:00,1.3561029997317964,0,1,7.0,winter,2018-02-17 02:27:00,-0.43934060451732304,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,7.0,2.0794415416798357,-0.3354160802832823,0,-1.8238777742797103
2018-02-08 02:07:00,4.0,rat,2018-02-08 02:05:00,2018-02-08 02:09:00,-0.6928923989182135,1,0,2,2018-02-07 17:19:00,1.3580601417582585,0,1,4.0,winter,2018-02-17 02:27:00,-0.43934060451732304,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,4.0,1.6094379124341003,-0.3354160802832823,0,-1.8238777742797103
2018-04-20 04:00:00,3.0,pick,2018-04-20 03:51:00,2018-04-20 04:01:00,0.9928598095044714,0,1,4,2018-04-19 19:12:00,1.3584055196410307,1,1,3.0,spring,2018-04-20 04:12:00,-1.4429761887203176,0.6256882820082298,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,3.0,1.3862943611198906,-0.3354160802832823,1,0.7708045815660673
2018-02-08 02:08:00,4.0,rat,2018-02-08 02:05:00,2018-02-08 02:09:00,-0.34411607993420973,1,0,2,2018-02-07 17:19:00,1.3677307262059488,0,1,4.0,winter,2018-02-17 02:27:00,-0.43934060451732304,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,4.0,1.6094379124341003,-0.3354160802832823,0,-1.8238777742797103
