start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,rat_present,hours_after_sunset_sq,risk_reward_interaction,interaction_rat_risk,interaction_time_risk,reward_to_risk_ratio,nocturnal_index,month_log1p,season_log1p,risk_reward_interaction_log1p,hours_after_sunset_poly,hours_after_sunset^2
3/04/2018 1:13,9.0,rat,3/04/2018 1:00,3/04/2018 1:21,777,1,0,4,2/04/2018 19:01,6.205,1,1,38.502025,0.0,1.0,6.205,0.0,0.9985601716053734,1.6094379124341003,0.6931471805599453,0.0,6.205,38.502025
3/04/2018 1:13,23.0,rat,3/04/2018 1:00,3/04/2018 1:21,806,1,0,4,2/04/2018 19:01,6.213055556,1,1,38.602059341942464,0.0,1.0,6.213055556,0.0,0.9984448209897635,1.6094379124341003,0.6931471805599453,0.0,6.213055556,38.602059341942464
3/04/2018 1:15,1.0,"245.6,179.5,321.4,314.0; 522.4,0.3,592.0,95.5",3/04/2018 1:00,3/04/2018 1:21,903,0,0,4,2/04/2018 19:01,6.24,1,1,38.9376,0.0,0.0,0.0,0.0,0.9980267284282716,1.6094379124341003,0.6931471805599453,0.0,6.24,38.9376
3/04/2018 1:15,155.0,eating,3/04/2018 1:00,3/04/2018 1:21,936,0,0,4,2/04/2018 19:01,6.249166667,1,1,39.052084031943885,0.0,0.0,0.0,0.0,0.997873168234847,1.6094379124341003,0.6931471805599453,0.0,6.249166667,39.052084031943885
3/04/2018 21:22,3.0,fast,3/04/2018 21:21,3/04/2018 21:32,90,0,1,4,3/04/2018 19:01,2.358611111,1,1,5.5630463729326545,0.0,0.0,0.0,1.0,0.5789847452009933,1.6094379124341003,0.6931471805599453,0.0,2.358611111,5.5630463729326545
3/04/2018 21:27,3.0,fast,3/04/2018 21:21,3/04/2018 21:32,376,0,1,4,3/04/2018 19:01,2.438055556,1,1,5.944114894142469,0.0,0.0,0.0,1.0,0.5958161200847706,1.6094379124341003,0.6931471805599453,0.0,2.438055556,5.944114894142469
3/04/2018 21:28,2.0,fast,3/04/2018 21:21,3/04/2018 21:32,452,0,1,4,3/04/2018 19:01,2.459166667,1,1,6.047500696083889,0.0,0.0,0.0,1.0,0.6002457469797694,1.6094379124341003,0.6931471805599453,0.0,2.459166667,6.047500696083889
3/04/2018 23:24,2.0,fast,3/04/2018 23:24,3/04/2018 23:40,12,0,1,4,3/04/2018 19:01,4.395833333,1,1,19.323350691513888,0.0,0.0,0.0,1.0,0.913101233325169,1.6094379124341003,0.6931471805599453,0.0,4.395833333,19.323350691513888
3/04/2018 23:25,9.0,rat,3/04/2018 23:24,3/04/2018 23:40,31,1,0,4,3/04/2018 19:01,4.401111111,1,1,19.36977901136765,0.0,1.0,4.401111111,0.0,0.9136637338723534,1.6094379124341003,0.6931471805599453,0.0,4.401111111,19.36977901136765
3/04/2018 23:25,4.0,fast,3/04/2018 23:24,3/04/2018 23:40,58,0,1,4,3/04/2018 19:01,4.408611111,1,1,19.435851928032655,0.0,0.0,0.0,1.0,0.9144600758486325,1.6094379124341003,0.6931471805599453,0.0,4.408611111,19.435851928032655
3/04/2018 23:27,5.0,rat,3/04/2018 23:24,3/04/2018 23:40,187,1,0,4,3/04/2018 19:01,4.444444444,1,1,19.75308641580247,0.0,1.0,4.444444444,0.0,0.9182161068341881,1.6094379124341003,0.6931471805599453,0.0,4.444444444,19.75308641580247
3/04/2018 23:27,4.0,rat,3/04/2018 23:24,3/04/2018 23:40,197,1,0,4,3/04/2018 19:01,4.447222222,1,1,19.777785491850615,0.0,1.0,4.447222222,0.0,0.9185039013668217,1.6094379124341003,0.6931471805599453,0.0,4.447222222,19.777785491850615
3/04/2018 23:28,1.0,fast,3/04/2018 23:24,3/04/2018 23:40,224,0,1,4,3/04/2018 19:01,4.454722222,1,1,19.844550075180617,0.0,0.0,0.0,1.0,0.919278519789124,1.6094379124341003,0.6931471805599453,0.0,4.454722222,19.844550075180617
3/04/2018 23:29,48.0,rat,3/04/2018 23:24,3/04/2018 23:40,312,1,0,4,3/04/2018 19:01,4.479166667,1,1,20.06293403076389,0.0,1.0,4.479166667,0.0,0.9217785868982094,1.6094379124341003,0.6931471805599453,0.0,4.479166667,20.06293403076389
3/04/2018 23:29,3.0,fast,3/04/2018 23:24,3/04/2018 23:40,312,0,1,4,3/04/2018 19:01,4.479166667,1,1,20.06293403076389,0.0,0.0,0.0,1.0,0.9217785868982094,1.6094379124341003,0.6931471805599453,0.0,4.479166667,20.06293403076389
3/04/2018 23:31,0.010238211,rat_to_bat,3/04/2018 23:24,3/04/2018 23:40,402,1,0,4,3/04/2018 19:01,4.504166667,1,1,20.28751736411389,0.0,1.0,4.504166667,0.0,0.9242964256622603,1.6094379124341003,0.6931471805599453,0.0,4.504166667,20.28751736411389
3/04/2018 23:34,2.0,fast,3/04/2018 23:24,3/04/2018 23:40,597,0,1,4,3/04/2018 19:01,4.558333333,1,1,20.77840277473889,0.0,0.0,0.0,1.0,0.9296157727154842,1.6094379124341003,0.6931471805599453,0.0,4.558333333,20.77840277473889
3/04/2018 23:40,2.0,rat,3/04/2018 23:24,3/04/2018 23:40,949,1,0,4,3/04/2018 19:01,4.656111111,1,1,21.67937067797766,0.0,1.0,4.656111111,0.0,0.9387438825029442,1.6094379124341003,0.6931471805599453,0.0,4.656111111,21.67937067797766
4/04/2018 0:48,3.0,rat,4/04/2018 0:48,4/04/2018 0:58,12,1,0,4,3/04/2018 19:01,5.788055556,1,1,33.50158711934247,0.0,1.0,5.788055556,0.0,0.9984609954568422,1.6094379124341003,0.6931471805599453,0.0,5.788055556,33.50158711934247
4/04/2018 0:48,4.0,fast,4/04/2018 0:48,4/04/2018 0:58,25,0,1,4,3/04/2018 19:01,5.791666667,1,1,33.54340278163889,0.0,0.0,0.0,1.0,0.9985129789445204,1.6094379124341003,0.6931471805599453,0.0,5.791666667,33.54340278163889
4/04/2018 0:49,22.0,other_bats/rat,4/04/2018 0:48,4/04/2018 0:58,59,1,0,4,3/04/2018 19:01,5.801111111,1,1,33.652890122167655,0.0,1.0,5.801111111,0.0,0.9986447164154125,1.6094379124341003,0.6931471805599453,0.0,5.801111111,33.652890122167655
4/04/2018 0:49,2.0,"405.6,112.3,513.1,215.4; 464.1,197.7,614.9,334.3; 511.5,301.1,639.4,388.9",4/04/2018 0:48,4/04/2018 0:58,63,0,0,4,3/04/2018 19:01,5.802222222,1,1,33.66578271347062,0.0,0.0,0.0,0.0,0.9986598135749972,1.6094379124341003,0.6931471805599453,0.0,5.802222222,33.66578271347062
4/04/2018 0:49,2.0,fast,4/04/2018 0:48,4/04/2018 0:58,97,0,1,4,3/04/2018 19:01,5.811666667,1,1,33.77546944831889,0.0,0.0,0.0,1.0,0.9987847275340721,1.6094379124341003,0.6931471805599453,0.0,5.811666667,33.77546944831889
4/04/2018 0:49,2.0,fast,4/04/2018 0:48,4/04/2018 0:58,112,0,1,4,3/04/2018 19:01,5.815833333,1,1,33.82391735723388,0.0,0.0,0.0,1.0,0.9988378955061028,1.6094379124341003,0.6931471805599453,0.0,5.815833333,33.82391735723388
4/04/2018 0:50,59.0,rat,4/04/2018 0:48,4/04/2018 0:58,165,1,0,4,3/04/2018 19:01,5.830555556,1,1,33.99537809160247,0.0,1.0,5.830555556,0.0,0.999016236503021,1.6094379124341003,0.6931471805599453,0.0,5.830555556,33.99537809160247
4/04/2018 0:51,4.0,fast,4/04/2018 0:48,4/04/2018 0:58,217,0,1,4,3/04/2018 19:01,5.845,1,1,34.164024999999995,0.0,0.0,0.0,1.0,0.9991767892008868,1.6094379124341003,0.6931471805599453,0.0,5.845,34.164024999999995
4/04/2018 0:54,1.0,rat,4/04/2018 0:48,4/04/2018 0:58,357,1,0,4,3/04/2018 19:01,5.883888889,1,1,34.62014845809765,0.0,1.0,5.883888889,0.0,0.9995380219122223,1.6094379124341003,0.6931471805599453,0.0,5.883888889,34.62014845809765
4/04/2018 0:55,14.0,rat,4/04/2018 0:48,4/04/2018 0:58,418,1,0,4,3/04/2018 19:01,5.900833333,1,1,34.81983402384388,0.0,1.0,5.900833333,0.0,0.9996630121073671,1.6094379124341003,0.6931471805599453,0.0,5.900833333,34.81983402384388
4/04/2018 0:58,1.0,fast,4/04/2018 0:48,4/04/2018 0:58,624,0,1,4,3/04/2018 19:01,5.958055556,1,1,35.49842600838247,0.0,0.0,0.0,1.0,0.9999397090985384,1.6094379124341003,0.6931471805599453,0.0,5.958055556,35.49842600838247
4/04/2018 0:58,0.04722604,,4/04/2018 0:48,4/04/2018 0:58,632,0,0,4,3/04/2018 19:01,5.960277778,1,1,35.52491119092062,0.0,0.0,0.0,0.0,0.9999459282516437,1.6094379124341003,0.6931471805599453,0.0,5.960277778,35.52491119092062
4/04/2018 0:58,0.022571773,,4/04/2018 0:48,4/04/2018 0:58,651,0,0,4,3/04/2018 19:01,5.965555556,1,1,35.58785309172247,0.0,0.0,0.0,0.0,0.9999593423126136,1.6094379124341003,0.6931471805599453,0.0,5.965555556,35.58785309172247
26/04/2018 21:25,68.0,pick_and_all,26/04/2018 21:24,26/04/2018 21:26,19,1,1,4,26/04/2018 19:17,2.135,1,1,4.558224999999999,1.0,1.0,2.135,0.5,0.5302892445642194,1.6094379124341003,0.6931471805599453,0.6931471805599453,2.135,4.558224999999999
26/04/2018 21:25,6.0,rat,26/04/2018 21:24,26/04/2018 21:26,22,1,0,4,26/04/2018 19:17,2.135833333,1,1,4.561784026353888,0.0,1.0,2.135833333,0.0,0.5304741968003076,1.6094379124341003,0.6931471805599453,0.0,2.135833333,4.561784026353888
26/04/2018 21:25,2.0,bat_and_rat,26/04/2018 21:24,26/04/2018 21:26,29,1,0,4,26/04/2018 19:17,2.137777778,1,1,4.5700938281106165,0.0,1.0,2.137777778,0.0,0.5309056541091323,1.6094379124341003,0.6931471805599453,0.0,2.137777778,4.5700938281106165
26/04/2018 21:25,8.0,bat_and_pick,26/04/2018 21:24,26/04/2018 21:26,45,1,1,4,26/04/2018 19:17,2.142222222,1,1,4.5891160484306175,1.0,1.0,2.142222222,0.5,0.531891325067892,1.6094379124341003,0.6931471805599453,0.6931471805599453,2.142222222,4.5891160484306175
26/04/2018 21:25,5.0,bat_and_rat,26/04/2018 21:24,26/04/2018 21:26,66,1,0,4,26/04/2018 19:17,2.148055556,1,1,4.61414267166247,0.0,1.0,2.148055556,0.0,0.5331839254538054,1.6094379124341003,0.6931471805599453,0.0,2.148055556,4.61414267166247
26/04/2018 21:26,2.0,bat_fight,26/04/2018 21:24,26/04/2018 21:26,76,1,0,4,26/04/2018 19:17,2.150833333,1,1,4.626084026343889,0.0,1.0,2.150833333,0.0,0.5337990123295759,1.6094379124341003,0.6931471805599453,0.0,2.150833333,4.626084026343889
26/04/2018 21:26,15.0,bat_fight,26/04/2018 21:24,26/04/2018 21:26,88,1,0,4,26/04/2018 19:17,2.154166667,1,1,4.64043402921389,0.0,1.0,2.154166667,0.0,0.5345367442708626,1.6094379124341003,0.6931471805599453,0.0,2.154166667,4.64043402921389
26/04/2018 21:26,4.0,bat_fight_and_pick,26/04/2018 21:24,26/04/2018 21:26,101,1,1,4,26/04/2018 19:17,2.157777778,1,1,4.656004939230616,1.0,1.0,2.157777778,0.5,0.5353354943013097,1.6094379124341003,0.6931471805599453,0.6931471805599453,2.157777778,4.656004939230616
26/04/2018 22:25,15.0,bat,26/04/2018 22:25,26/04/2018 22:36,16,1,0,4,26/04/2018 19:17,3.148055556,1,1,9.91025378366247,0.0,1.0,3.148055556,0.0,0.73397686790222,1.6094379124341003,0.6931471805599453,0.0,3.148055556,9.91025378366247
26/04/2018 22:26,18.0,bat_and_pick,26/04/2018 22:25,26/04/2018 22:36,33,1,1,4,26/04/2018 19:17,3.152777778,1,1,9.940007717450618,1.0,1.0,3.152777778,0.5,0.7348159530908018,1.6094379124341003,0.6931471805599453,0.6931471805599453,3.152777778,9.940007717450618
26/04/2018 22:26,3.0,pick,26/04/2018 22:25,26/04/2018 22:36,65,0,1,4,26/04/2018 19:17,3.161666667,1,1,9.996136113218888,0.0,0.0,0.0,1.0,0.7363923599556206,1.6094379124341003,0.6931471805599453,0.0,3.161666667,9.996136113218888
26/04/2018 22:26,13.0,bat_and_pick,26/04/2018 22:25,26/04/2018 22:36,81,1,1,4,26/04/2018 19:17,3.166111111,1,1,10.024259567197655,1.0,1.0,3.166111111,0.5,0.7371790683799948,1.6094379124341003,0.6931471805599453,0.6931471805599453,3.166111111,10.024259567197655
26/04/2018 22:26,14.0,bat_and_pick,26/04/2018 22:25,26/04/2018 22:36,81,1,1,4,26/04/2018 19:17,3.166111111,1,1,10.024259567197655,1.0,1.0,3.166111111,0.5,0.7371790683799948,1.6094379124341003,0.6931471805599453,0.6931471805599453,3.166111111,10.024259567197655
26/04/2018 22:27,10.0,bat_and_pick,26/04/2018 22:25,26/04/2018 22:36,92,1,1,4,26/04/2018 19:17,3.169166667,1,1,10.043617363223888,1.0,1.0,3.169166667,0.5,0.7377193516812672,1.6094379124341003,0.6931471805599453,0.6931471805599453,3.169166667,10.043617363223888
26/04/2018 22:27,1.0,"187.0,152.0,304.0,240.0; 567.9,88.6,621.1,140.3",26/04/2018 22:25,26/04/2018 22:36,124,0,0,4,26/04/2018 19:17,3.178055556,1,1,10.100037117022469,0.0,0.0,0.0,0.0,0.7392883992812981,1.6094379124341003,0.6931471805599453,0.0,3.178055556,10.100037117022469
26/04/2018 22:27,7.0,bat_and_rat,26/04/2018 22:25,26/04/2018 22:36,126,1,0,4,26/04/2018 19:17,3.178611111,1,1,10.103568594972653,0.0,1.0,3.178611111,0.0,0.7393863318146279,1.6094379124341003,0.6931471805599453,0.0,3.178611111,10.103568594972653
26/04/2018 22:28,3.0,pick,26/04/2018 22:25,26/04/2018 22:36,202,0,1,4,26/04/2018 19:17,3.199722222,1,1,10.238222297960618,0.0,0.0,0.0,1.0,0.7430961629225842,1.6094379124341003,0.6931471805599453,0.0,3.199722222,10.238222297960618
26/04/2018 22:29,1.0,fast,26/04/2018 22:25,26/04/2018 22:36,215,0,1,4,26/04/2018 19:17,3.203333333,1,1,10.261344442308888,0.0,0.0,0.0,1.0,0.7437284689867292,1.6094379124341003,0.6931471805599453,0.0,3.203333333,10.261344442308888
26/04/2018 22:30,23.0,bat,26/04/2018 22:25,26/04/2018 22:36,274,1,0,4,26/04/2018 19:17,3.219722222,1,1,10.366611186840618,0.0,1.0,3.219722222,0.0,0.7465898033558785,1.6094379124341003,0.6931471805599453,0.0,3.219722222,10.366611186840618
26/04/2018 22:30,0.078814418,"44.0,77.0,157.0,240.0; 253.0,96.0,346.0,147.0",26/04/2018 22:25,26/04/2018 22:36,306,0,0,4,26/04/2018 19:17,3.228611111,1,1,10.423929706072656,0.0,0.0,0.0,0.0,0.7481359681105008,1.6094379124341003,0.6931471805599453,0.0,3.228611111,10.423929706072656
26/04/2018 22:30,1.0,"397.7,159.7,580.2,330.5; 252.0,92.0,346.0,149.0",26/04/2018 22:25,26/04/2018 22:36,311,0,0,4,26/04/2018 19:17,3.23,1,1,10.4329,0.0,0.0,0.0,0.0,0.74837719060466,1.6094379124341003,0.6931471805599453,0.0,3.23,10.4329
26/04/2018 22:30,4.0,pick,26/04/2018 22:25,26/04/2018 22:36,318,0,1,4,26/04/2018 19:17,3.231944444,1,1,10.445464889102468,0.0,0.0,0.0,1.0,0.7487147357579916,1.6094379124341003,0.6931471805599453,0.0,3.231944444,10.445464889102468
26/04/2018 22:30,5.0,pick_and_bat,26/04/2018 22:25,26/04/2018 22:36,322,1,1,4,26/04/2018 19:17,3.233055556,1,1,10.45264822818247,1.0,1.0,3.233055556,0.5,0.7489075317960124,1.6094379124341003,0.6931471805599453,0.6931471805599453,3.233055556,10.45264822818247
26/04/2018 22:31,3.0,fast,26/04/2018 22:25,26/04/2018 22:36,326,0,1,4,26/04/2018 19:17,3.234166667,1,1,10.45983402993389,0.0,0.0,0.0,1.0,0.7491002642909793,1.6094379124341003,0.6931471805599453,0.0,3.234166667,10.45983402993389
26/04/2018 22:31,2.0,fast,26/04/2018 22:25,26/04/2018 22:36,340,0,1,4,26/04/2018 19:17,3.238055556,1,1,10.485003783742469,0.0,0.0,0.0,1.0,0.7497743288396931,1.6094379124341003,0.6931471805599453,0.0,3.238055556,10.485003783742469
26/04/2018 22:31,55.0,bat_and_pick,26/04/2018 22:25,26/04/2018 22:36,343,1,1,4,26/04/2018 19:17,3.238888889,1,1,10.490401235287655,1.0,1.0,3.238888889,0.5,0.7499186700928621,1.6094379124341003,0.6931471805599453,0.6931471805599453,3.238888889,10.490401235287655
26/04/2018 22:32,3.0,fast,26/04/2018 22:25,26/04/2018 22:36,392,0,1,4,26/04/2018 19:17,3.2525,1,1,10.57875625,0.0,0.0,0.0,1.0,0.7522711872428762,1.6094379124341003,0.6931471805599453,0.0,3.2525,10.57875625
26/04/2018 22:32,3.0,"218.0,171.0,381.0,269.0; 239.0,106.0,315.0,155.0",26/04/2018 22:25,26/04/2018 22:36,406,0,0,4,26/04/2018 19:17,3.256388889,1,1,10.604068596402655,0.0,0.0,0.0,0.0,0.7529415818625613,1.6094379124341003,0.6931471805599453,0.0,3.256388889,10.604068596402655
26/04/2018 22:33,1.0,"423.0,155.9,535.6,370.9; 238.0,99.0,314.0,160.0",26/04/2018 22:25,26/04/2018 22:36,449,0,0,4,26/04/2018 19:17,3.268333333,1,1,10.68200277559889,0.0,0.0,0.0,0.0,0.7549957680670231,1.6094379124341003,0.6931471805599453,0.0,3.268333333,10.68200277559889
26/04/2018 22:34,65.0,bat_and_pick,26/04/2018 22:25,26/04/2018 22:36,519,1,1,4,26/04/2018 19:17,3.287777778,1,1,10.809482717510619,1.0,1.0,3.287777778,0.5,0.7583239918943375,1.6094379124341003,0.6931471805599453,0.6931471805599453,3.287777778,10.809482717510619
26/04/2018 22:34,275.0,eating_and_bat_and_pick,26/04/2018 22:25,26/04/2018 22:36,556,1,1,4,26/04/2018 19:17,3.298055556,1,1,10.877170450462469,1.0,1.0,3.298055556,0.5,0.7600752628015611,1.6094379124341003,0.6931471805599453,0.6931471805599453,3.298055556,10.877170450462469
26/04/2018 22:35,2.0,bat_fight,26/04/2018 22:25,26/04/2018 22:36,594,1,0,4,26/04/2018 19:17,3.308611111,1,1,10.946907483832653,0.0,1.0,3.308611111,0.0,0.7618681370973067,1.6094379124341003,0.6931471805599453,0.0,3.308611111,10.946907483832653
26/04/2018 22:35,2.0,bat_figiht,26/04/2018 22:25,26/04/2018 22:36,602,1,0,4,26/04/2018 19:17,3.310833333,1,1,10.96161735890389,0.0,1.0,3.310833333,0.0,0.7622448433972064,1.6094379124341003,0.6931471805599453,0.0,3.310833333,10.96161735890389
26/04/2018 22:35,1.0,rat,26/04/2018 22:25,26/04/2018 22:36,613,1,0,4,26/04/2018 19:17,3.313888889,1,1,10.981859568637653,0.0,1.0,3.313888889,0.0,0.7627623934076022,1.6094379124341003,0.6931471805599453,0.0,3.313888889,10.981859568637653
26/04/2018 22:36,18.0,pick_and_others,26/04/2018 22:25,26/04/2018 22:36,635,1,1,4,26/04/2018 19:17,3.32,1,1,11.0224,1.0,1.0,3.32,0.5,0.7637960286346421,1.6094379124341003,0.6931471805599453,0.6931471805599453,3.32,11.0224
26/04/2018 23:05,0.028315379,fast,26/04/2018 23:04,26/04/2018 23:09,22,0,1,4,26/04/2018 19:17,3.805,1,1,14.478025,0.0,0.0,0.0,1.0,0.8393827800519397,1.6094379124341003,0.6931471805599453,0.0,3.805,14.478025
26/04/2018 23:05,6.0,pick_and_bat,26/04/2018 23:04,26/04/2018 23:09,37,1,1,4,26/04/2018 19:17,3.809166667,1,1,14.509750696983888,1.0,1.0,3.809166667,0.5,0.8399751915693097,1.6094379124341003,0.6931471805599453,0.6931471805599453,3.809166667,14.509750696983888
26/04/2018 23:05,9.0,bat,26/04/2018 23:04,26/04/2018 23:09,46,1,0,4,26/04/2018 19:17,3.811666667,1,1,14.528802780318887,0.0,1.0,3.811666667,0.0,0.8403301587381182,1.6094379124341003,0.6931471805599453,0.0,3.811666667,14.528802780318887
26/04/2018 23:06,2.0,fast,26/04/2018 23:04,26/04/2018 23:09,87,0,1,4,26/04/2018 19:17,3.823055556,1,1,14.615753784262468,0.0,0.0,0.0,1.0,0.8419426739496695,1.6094379124341003,0.6931471805599453,0.0,3.823055556,14.615753784262468
26/04/2018 23:06,8.0,pick,26/04/2018 23:04,26/04/2018 23:09,96,0,1,4,26/04/2018 19:17,3.825555556,1,1,14.634875312042467,0.0,0.0,0.0,1.0,0.8422956393610883,1.6094379124341003,0.6931471805599453,0.0,3.825555556,14.634875312042467
26/04/2018 23:06,6.0,pick,26/04/2018 23:04,26/04/2018 23:09,110,0,1,4,26/04/2018 19:17,3.829444444,1,1,14.664644749682468,0.0,0.0,0.0,1.0,0.8428439793159924,1.6094379124341003,0.6931471805599453,0.0,3.829444444,14.664644749682468
26/04/2018 23:09,6.0,pick,26/04/2018 23:04,26/04/2018 23:09,273,0,1,4,26/04/2018 19:17,3.874722222,1,1,15.013472297660616,0.0,0.0,0.0,1.0,0.8491637770726035,1.6094379124341003,0.6931471805599453,0.0,3.874722222,15.013472297660616
26/04/2018 23:09,0.039556377,fast,26/04/2018 23:04,26/04/2018 23:09,283,0,1,4,26/04/2018 19:17,3.8775,1,1,15.03500625,0.0,0.0,0.0,1.0,0.8495476192163268,1.6094379124341003,0.6931471805599453,0.0,3.8775,15.03500625
27/04/2018 0:24,7.0,bat_pick_rat,27/04/2018 0:24,27/04/2018 0:28,10,1,1,4,26/04/2018 19:17,5.126111111,1,1,26.277015122317657,1.0,1.0,5.126111111,0.5,0.973942991874427,1.6094379124341003,0.6931471805599453,0.6931471805599453,5.126111111,26.277015122317657
27/04/2018 0:25,4.0,fast,27/04/2018 0:24,27/04/2018 0:28,65,0,1,4,26/04/2018 19:17,5.141388889,1,1,26.433879707932654,0.0,0.0,0.0,1.0,0.974842305791062,1.6094379124341003,0.6931471805599453,0.0,5.141388889,26.433879707932654
27/04/2018 0:25,0.02018894,rat,27/04/2018 0:24,27/04/2018 0:28,72,1,0,4,26/04/2018 19:17,5.143333333,1,1,26.45387777434889,0.0,1.0,5.143333333,0.0,0.9749556454645524,1.6094379124341003,0.6931471805599453,0.0,5.143333333,26.45387777434889
27/04/2018 0:25,47.0,bat_and_rat,27/04/2018 0:24,27/04/2018 0:28,91,1,0,4,26/04/2018 19:17,5.148611111,1,1,26.508196372312657,0.0,1.0,5.148611111,0.0,0.9752620081757533,1.6094379124341003,0.6931471805599453,0.0,5.148611111,26.508196372312657
27/04/2018 0:26,35.0,bat,27/04/2018 0:24,27/04/2018 0:28,129,1,0,4,26/04/2018 19:17,5.159166667,1,1,26.61700069788389,0.0,1.0,5.159166667,0.0,0.9758691472605411,1.6094379124341003,0.6931471805599453,0.0,5.159166667,26.61700069788389
27/04/2018 0:26,13.0,bat_and_pick,27/04/2018 0:24,27/04/2018 0:28,138,1,1,4,26/04/2018 19:17,5.161666667,1,1,26.642802781218894,1.0,1.0,5.161666667,0.5,0.9760118519994223,1.6094379124341003,0.6931471805599453,0.6931471805599453,5.161666667,26.642802781218894
27/04/2018 0:27,12.0,bat_and_pick,27/04/2018 0:24,27/04/2018 0:28,164,1,1,4,26/04/2018 19:17,5.168888889,1,1,26.71741234682765,1.0,1.0,5.168888889,0.5,0.9764217613618517,1.6094379124341003,0.6931471805599453,0.6931471805599453,5.168888889,26.71741234682765
27/04/2018 0:27,20.0,bat_and_pick,27/04/2018 0:24,27/04/2018 0:28,183,1,1,4,26/04/2018 19:17,5.174166667,1,1,26.772000697893887,1.0,1.0,5.174166667,0.5,0.9767191030904323,1.6094379124341003,0.6931471805599453,0.6931471805599453,5.174166667,26.772000697893887
27/04/2018 0:27,9.0,bat_and_pick,27/04/2018 0:24,27/04/2018 0:28,187,1,1,4,26/04/2018 19:17,5.175277778,1,1,26.783500079460616,1.0,1.0,5.175277778,0.5,0.9767814637519199,1.6094379124341003,0.6931471805599453,0.6931471805599453,5.175277778,26.783500079460616
27/04/2018 0:27,21.0,bat_and_pick,27/04/2018 0:24,27/04/2018 0:28,199,1,1,4,26/04/2018 19:17,5.178611111,1,1,26.81801303897266,1.0,1.0,5.178611111,0.5,0.9769680498076646,1.6094379124341003,0.6931471805599453,0.6931471805599453,5.178611111,26.81801303897266
27/04/2018 0:28,1.0,rat,27/04/2018 0:24,27/04/2018 0:28,226,1,0,4,26/04/2018 19:17,5.186111111,1,1,26.89574845563765,0.0,1.0,5.186111111,0.0,0.9773851479961874,1.6094379124341003,0.6931471805599453,0.0,5.186111111,26.89574845563765
27/04/2018 0:28,6.0,pick,27/04/2018 0:24,27/04/2018 0:28,231,0,1,4,26/04/2018 19:17,5.1875,1,1,26.91015625,0.0,0.0,0.0,1.0,0.9774619749435719,1.6094379124341003,0.6931471805599453,0.0,5.1875,26.91015625
27/04/2018 1:19,15.0,bat_and_pick,27/04/2018 1:18,27/04/2018 1:22,76,1,1,4,26/04/2018 19:17,6.04,1,1,36.4816,1.0,1.0,6.04,0.5,0.9999451693655121,1.6094379124341003,0.6931471805599453,0.6931471805599453,6.04,36.4816
27/04/2018 1:19,3.0,bat_fight,27/04/2018 1:18,27/04/2018 1:22,85,1,0,4,26/04/2018 19:17,6.0425,1,1,36.51180625000001,0.0,1.0,6.0425,0.0,0.9999381014269527,1.6094379124341003,0.6931471805599453,0.0,6.0425,36.51180625000001
27/04/2018 1:20,8.0,pick,27/04/2018 1:18,27/04/2018 1:22,119,0,1,4,26/04/2018 19:17,6.051944444,1,1,36.62603155326247,0.0,0.0,0.0,1.0,0.9999075347030432,1.6094379124341003,0.6931471805599453,0.0,6.051944444,36.62603155326247
27/04/2018 1:20,10.0,pick,27/04/2018 1:18,27/04/2018 1:22,126,0,1,4,26/04/2018 19:17,6.053888889,1,1,36.64957068035766,0.0,0.0,0.0,1.0,0.9999004827161243,1.6094379124341003,0.6931471805599453,0.0,6.053888889,36.64957068035766
27/04/2018 1:20,15.0,pick,27/04/2018 1:18,27/04/2018 1:22,142,0,1,4,26/04/2018 19:17,6.058333333,1,1,36.703402773738894,0.0,0.0,0.0,1.0,0.999883390911671,1.6094379124341003,0.6931471805599453,0.0,6.058333333,36.703402773738894
27/04/2018 1:21,26.0,pick_and_all,27/04/2018 1:18,27/04/2018 1:22,223,1,1,4,26/04/2018 19:17,6.080833333,1,1,36.97653402372389,1.0,1.0,6.080833333,0.5,0.9997760907564581,1.6094379124341003,0.6931471805599453,0.6931471805599453,6.080833333,36.97653402372389
27/04/2018 1:21,2.0,"415.0,86.5,559.2,140.2; 66.0,157.0,285.0,279.0",27/04/2018 1:18,27/04/2018 1:22,231,0,0,4,26/04/2018 19:17,6.083055556,1,1,37.00356489738247,0.0,0.0,0.0,0.0,0.9997636108569662,1.6094379124341003,0.6931471805599453,0.0,6.083055556,37.00356489738247
27/04/2018 2:10,0.050962883,rat_and_bat,27/04/2018 2:10,27/04/2018 2:20,7,1,0,4,26/04/2018 19:17,6.899722222,1,1,47.60616674076062,0.0,1.0,6.899722222,0.0,0.9723868944659796,1.6094379124341003,0.6931471805599453,0.0,6.899722222,47.60616674076062
27/04/2018 2:11,5.0,pick,27/04/2018 2:10,27/04/2018 2:20,47,0,1,4,26/04/2018 19:17,6.910833333,1,1,47.759617356503895,0.0,0.0,0.0,1.0,0.9717039221209214,1.6094379124341003,0.6931471805599453,0.0,6.910833333,47.759617356503895
27/04/2018 2:13,3.0,fast,27/04/2018 2:10,27/04/2018 2:20,140,0,1,4,26/04/2018 19:17,6.936666667,1,1,48.11734444906889,0.0,0.0,0.0,1.0,0.9700842401398604,1.6094379124341003,0.6931471805599453,0.0,6.936666667,48.11734444906889
